id,title,description,link,image_link,price,sale_price,availability,condition,brand,mpn,google_product_category,product_type,color,custom_label_0,target_country
5723,Plakat Woman Combing Her Hair By Goyō Hashiguchi | Japandi,"Plakat fra kategorien Japandi med et maleri ""Woman Combing Her Hair"" av den japanske kunstneren Hashiguchi Kiyoshi også kjent som Goyō Hashiguchi.",https://gallerix-home.no/plakat/5723-woman-combing-her-hair-by-goyo-hashiguchi,https://img.gallerix.com/product/google/5723.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5723,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Japandi,NO
8618,Plakat Sunset With Quarter Moon And Farmhouse By Edward Mitchell Bannister | Kjente kunstnere,Plakat med maleriet &quot;Sunset With Quarter Moon And Farmhouse&quot; av den amerikanske kunstneren Edward Mitchell Bannister i 1883.,https://gallerix-home.no/plakat/8618-sunset-with-quarter-moon-and-farmhouse-by-edward-mitchell-bannister,https://img.gallerix.com/product/google/8618.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8618,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Gul,Kjente kunstnere,NO
4981,Plakat Bleekveldje By Anton Mauve | Kjente kunstnere,"Plakat med maleriet ""Bleekveldje"" av den nederlandske kunstneren Anton Mauve (1838-1888).",https://gallerix-home.no/plakat/4981-bleekveldje-by-anton-mauve,https://img.gallerix.com/product/google/4981.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4981,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Grønn,Kjente kunstnere,NO
9484,Plakat Textured Symphony | Abstrakt,"En unik plakat som forener musikkens og kunstens verdener med teksturerte noter og symboler i en myk, monokrom palett. De forhøyede detaljene skaper en følelse av bevegelse og rytme, perfekt for å gi hjemmet ditt en sofistikert og kreativ atmosfære.",https://gallerix-home.no/plakat/9484-textured-symphony,https://img.gallerix.com/product/google/9484.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9484,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Hvit/Beige,Abstrakt,NO
4108,"Plakat Watercolor Whale | Barneplakater, Dyr",Barneplakater til barnerom fra kategorien barneplakater med et vakkert akvarellmaleri av en sjølevende hval mot en lysegrå bakgrunn.,https://gallerix-home.no/plakat/4108-watercolor-whale,https://img.gallerix.com/product/google/4108.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,4108,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,"Barneplakater,Dyr",NO
10052,Plakat Inked Nature | Abstrakt,Denne plakaten fanger oppmerksomhet med sin dristige design og enkle fargevalg. Med en moderne tolkning av naturmotiver i mørke silhuetter mot lys bakgrunn skapes en sterk kontrast som gir rommet en følelse av raffinement.,https://gallerix-home.no/plakat/10052-inked-nature,https://img.gallerix.com/product/google/10052.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10052,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Gul,Abstrakt,NO
3373,"Plakat Flying Bird | Dyr, Natur, Vår",Plakat med et vakkert fotografi av en enslig fugl som flyr i luften med sin refleksjon i et stille hav og en vakker bakgrunnsbelyst himmel i bakgrunnen.,https://gallerix-home.no/plakat/3373-flying-bird,https://img.gallerix.com/product/google/3373.jpg,149.00 NOK,111.75 NOK,in stock,new,Gallerix,3373,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Gul,"Dyr,Natur,Vår",NO
5898,Plakat T-rex Dino Surfing | Barneplakater,Kul plakat for barn med en illustrasjon av en T-rex dinosaur som surfer. Denne plakaten er flott på gutterommet.,https://gallerix-home.no/plakat/5898-t-rex-dino-surfing,https://img.gallerix.com/product/google/5898.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5898,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Grønn/Gul,Barneplakater,NO
10715,"Plakat The Firmament above the temple By Paul Klee | Kunstplakater, Kjente kunstnere",Plakat fra kategorien kunsttrykk som viser maleriet «Hurrafjellet over tempelet» av den tysk-sveitsiske kunstneren Paul Klee fra 1922.,https://gallerix-home.no/plakat/10715-the-firmament-above-the-temple-by-paul-klee,https://img.gallerix.com/product/google/10715.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10715,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn,"Kunstplakater,Kjente kunstnere",NO
10247,Plakat Harmony Trio | Akvarell,"Denne plakaten fanger tre grasiøse ansikter som smelter sammen i harmoni, og hver profil forteller sin egen tidløse historie. De myke fargetonene og de detaljerte konturene skaper en følelse av dybde og refleksjon.",https://gallerix-home.no/plakat/10247-harmony-trio,https://img.gallerix.com/product/google/10247.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10247,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Akvarell,NO
10521,Plakat Celestial Echo | Abstrakt,"En elegant minimalistisk plakat som leker med former og kontraster mot en dyp svart bakgrunn. Figurene skaper en følelse av balanse og harmoni, med sirkler og buer som leder øyet mot et sentralt punkt.",https://gallerix-home.no/plakat/10521-celestial-echo,https://img.gallerix.com/product/google/10521.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10521,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,Abstrakt,NO
5062,Plakat Sommerdag Ved Karup Å By Johan Rohde | Kjente kunstnere,"Plakat med maleriet ""Sommerdag Ved Karup Å"" av den danske kunstneren Johan Rohde fra år 1891.",https://gallerix-home.no/plakat/5062-sommerdag-ved-karup-a-by-johan-rohde,https://img.gallerix.com/product/google/5062.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5062,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Kjente kunstnere,NO
10244,Plakat Floating Narratives | Akvarell,Denne plakaten fanger en kvinne i stripet kjole som ser ut til å fly gjennom et hav av bøker. Hennes utstrakte armer og glade uttrykk skaper en følelse av frihet og kreativitet.,https://gallerix-home.no/plakat/10244-floating-narratives,https://img.gallerix.com/product/google/10244.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10244,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,Akvarell,NO
2901,"Plakat Copenhagen | Byer og arkitektur, Svarthvitt","Svart-hvitt plakat med fotografi fra København, Danmark. Teksten &quot;København&quot; er skrevet som en overskrift med underoverskriften &quot;Danmark&quot;.",https://gallerix-home.no/plakat/2901-copenhagen,https://img.gallerix.com/product/google/2901.jpg,119.20 NOK,,in stock,new,Gallerix,2901,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Byer og arkitektur,Svarthvitt",NO
9688,Plakat Relaxed Elegance | Akvarell,"Denne kunstneriske illustrasjonen fanger et øyeblikk av nytelse og ro. En kvinne sitter avslappet i en stripet lenestol, pakket inn i et mykt teppe, mens hun sakte nipper til vinen. De dype grønne tonene og livlige penselstrøkene skaper en følelse av sofistikert avslapning.",https://gallerix-home.no/plakat/9688-relaxed-elegance,https://img.gallerix.com/product/google/9688.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9688,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Grønn,Akvarell,NO
8881,Plakat Portrait Of Princess Franziska Von Kaunitz Rietberg By Angelica Kauffmann | Kjente kunstnere,Innlegg fra kategorien historisk kunst med maleriet &quot;Portrait Of Princess Franziska Von Kaunitz Rietberg&quot; av den sveitsiske kunstneren Angelica Kauffmann fra år 1805.,https://gallerix-home.no/plakat/8881-portrait-of-princess-franziska-von-kaunitz-rietberg-by-angelica-kauffmann,https://img.gallerix.com/product/google/8881.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,8881,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
4577,"Plakat The Beatles | Ikoniske bilder, Svarthvitt","Plakat med et fotografi av det britiske bandet The Beatles. Fra venstre til høyre i bildet Ringo Starr, Geroge Harrison, John Lennon og Paul McCartney. Bildet har en gammel og kornete tekstur som gir bildet et moderne vintage-utseende. Dette vintagefotografiet av The Beatles tilhører samlingen vår av ikoniske kjendisbilder. The Beatles var et stildannende britisk pop- og rockeband som var aktivt i årene 1960-1970. The Beatles er kjent som det mest suksessrike bandet i musikkhistorien med over 1,3 milliarder solgte plater.",https://gallerix-home.no/plakat/4577-the-beatles,https://img.gallerix.com/product/google/4577.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4577,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Ikoniske bilder,Svarthvitt",NO
4040,"Plakat Bouquet Of Roses | Botaniske, Høst",Plakat med vakkert nærbilde av en bukett hvite roser med svake beigetoner.,https://gallerix-home.no/plakat/4040-bouquet-of-roses,https://img.gallerix.com/product/google/4040.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4040,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,"Botaniske,Høst",NO
6738,"Plakat The Gardens Hidden Passage | Botaniske, Oljemalerier, Festlige høytider, Påske","Opplev roen og skjønnheten til denne fortryllende plakaten. En asfaltert gangvei snor seg gjennom en blomstrende hage fylt med livlige blomster og frodige trær, badet i mykt lys. Denne harmoniske scenen fanger følelsen av en hemmelig hage, perfekt for å skape en atmosfære av ro og naturlig sjarm i hjemmet eller arbeidsrommet.",https://gallerix-home.no/plakat/6738-the-gardens-hidden-passage,https://img.gallerix.com/product/google/6738.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,6738,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grønn/Blå/Rød,"Botaniske,Oljemalerier,Festlige høytider,Påske",NO
7854,"Plakat Blooming Cart Of Joy | Oljemalerier, Festlige høytider, Påske","Lys opp hjemmet ditt med denne sjarmerende plakaten som viser en blomstervogn fylt med fargerike blomster på en pittoresk brosteinsbelagt gate. Med varme, levende farger og en nostalgisk følelse, fanger bildet essensen av en solrik dag i en romantisk landsby. Perfekt for å tilføre en følelse av glede, farger og rustikk eleganse til rommet ditt, denne plakaten er en feiring av livets enkle skjønnhet.",https://gallerix-home.no/plakat/7854-blooming-cart-of-joy,https://img.gallerix.com/product/google/7854.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,7854,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Rød,"Oljemalerier,Festlige høytider,Påske",NO
9755,"Plakat Forever | Abstrakt, Kunstplakater","Opplev tidløshet med denne abstrakte plakaten der myke, jordnære toner harmonerer med elegante linjer. Motivet utstråler en følelse av uendelig kjærlighet og løfter som aldri brytes. Perfekt for å gi et sofistikert og meningsfullt uttrykk til hjemmet ditt.",https://gallerix-home.no/plakat/9755-forever,https://img.gallerix.com/product/google/9755.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9755,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige/Grønn,"Abstrakt,Kunstplakater",NO
6350,"Plakat Snowy Fir Branch | Natur, Julekunst, Vinter, Festlige høytider",Plakat fra kategorien vinter og natur med fotografi av en snødekt gren med kongler.,https://gallerix-home.no/plakat/6350-snowy-fir-branch,https://img.gallerix.com/product/google/6350.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,6350,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Hvit/Grønn,"Natur,Julekunst,Vinter,Festlige høytider",NO
5096,Plakat To Damer By Harald Giersing | Kjente kunstnere,"Plakat med maleriet ""To Ladies"" av den danske kunstneren Harald Giersing fra år 1922. Giersing studerte ved Kunstakademiet i København og ble kjent for sine landskapsmalerier og portretter. Stilen hans var impresjonistisk og han brukte ofte lyse farger og lyse toner for å skape et harmonisk og levende bilde.",https://gallerix-home.no/plakat/5096-to-damer-by-harald-giersing,https://img.gallerix.com/product/google/5096.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5096,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
7609,Plakat American Express Stadium Vintage Sketch 02 EN | Stadionskisser,"Falmer Stadium, kjent for sponsorformål som American Express Stadium og oftere referert til som Amex, er hjemmebanen til Brighton &amp; Hove Albion Football Club. Ligger i Falmer, nær Brighton, England, åpnet stadion i 2011 og har en sittekapasitet på omtrent 31 800. Amex er kjent for sin moderne design og toppmoderne fasiliteter, og gir en enestående kampdagsopplevelse for fansen. Stadionets pittoreske beliggenhet og livlige atmosfære gjør det til et sentralt landemerke i Brighton, som symboliserer klubbens vekst og ambisjoner.",https://gallerix-home.no/plakat/7609-american-express-stadium-vintage-sketch-02-en,https://img.gallerix.com/product/google/7609.jpg,249.00 NOK,,in stock,new,Gallerix,7609,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
3692,"Plakat Canada Geese | Dyr, Natur, Høst",Plakat fra kategorien Natur og dyr med et vakkert fotografi av en flokk kanadagås som flyr i formasjon.,https://gallerix-home.no/plakat/3692-canada-geese,https://img.gallerix.com/product/google/3692.jpg,149.00 NOK,111.75 NOK,in stock,new,Gallerix,3692,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,"Dyr,Natur,Høst",NO
5052,Plakat Boho Abstract No2 | Abstrakt,Plakat med en abstrakt illustrasjon i dempede brune nyanser mot en lys sandfarget bakgrunn.,https://gallerix-home.no/plakat/5052-boho-abstract-no2,https://img.gallerix.com/product/google/5052.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5052,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Abstrakt,NO
5596,"Plakat Snowboarder B&W No3 | Svarthvitt, Sport og Trening",Sportsplakat med et svart-hvitt bilde av en snowboarder som hopper med snowboardet sitt.,https://gallerix-home.no/plakat/5596-snowboarder-bw-no3,https://img.gallerix.com/product/google/5596.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5596,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Svart/Hvitt,"Svarthvitt,Sport og Trening",NO
10154,"Plakat Waveform Essence | Abstrakt, Svarthvitt, Akvarell","Oppdag en verden av subtil eleganse i denne plakaten der svarte og hvite linjer danser over overflaten og skaper en mystisk silhuett. Det abstrakte mønsteret formidler en følelse av bevegelse og dybde, noe som gjør denne plakaten til et fengslende tillegg til ethvert rom.",https://gallerix-home.no/plakat/10154-waveform-essence,https://img.gallerix.com/product/google/10154.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10154,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Grå,"Abstrakt,Svarthvitt,Akvarell",NO
7659,Plakat Kenilworth Road Vintage Sketch 02 EN | Stadionskisser,"Kenilworth Road, som ligger i Luton, England, er det historiske hjemmet til Luton Town Football Club. Stadionet ble åpnet i 1905 og har en kapasitet på rundt 12.000. Kenilworth Road er kjent for sin unike og tradisjonelle design, og tilbyr en intim og nostalgisk atmosfære for fans. Stadionets tette sitteplasser og nærhet til banen skaper en engasjerende kampdagsopplevelse. Til tross for sin alder, har Kenilworth Road sett ulike oppgraderinger for å opprettholde sin sjarm og funksjonalitet. Det er fortsatt et elsket sted for Luton Town-supportere og et symbol på klubbens rike arv og fellesskapsånd.",https://gallerix-home.no/plakat/7659-kenilworth-road-vintage-sketch-02-en,https://img.gallerix.com/product/google/7659.jpg,249.00 NOK,,in stock,new,Gallerix,7659,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
5552,"Plakat Untitled 1914 By Paul Klee | Kunstplakater, Kjente kunstnere",Plakat fra kategorien kunstmalerier med et maleri uten tittel av den sveitsiske kunstneren Paul Klee fra år 1914.,https://gallerix-home.no/plakat/5552-untitled-1914-by-paul-klee,https://img.gallerix.com/product/google/5552.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5552,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Rød /Gul,"Kunstplakater,Kjente kunstnere",NO
6905,"Plakat Fruit Cart | Fotokunst, Kjøkkenet",Plakat fra kategorien fotokunst og kjøkken med et fotografi av en fruktvogn fylt med fargerike frukter.,https://gallerix-home.no/plakat/6905-fruit-cart,https://img.gallerix.com/product/google/6905.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,6905,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,,"Fotokunst,Kjøkkenet",NO
7213,"Plakat Exaggerated Features | Abstrakt, Akvarell",Plakat med et akvarellmaleri av en abstrakt kvinne som holder et vinglass. Stilen på maleriet minner om Picassos kubistiske stil med abstrakte former og høy kontrast.,https://gallerix-home.no/plakat/7213-exaggerated-features,https://img.gallerix.com/product/google/7213.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,7213,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Grå,"Abstrakt,Akvarell",NO
10682,Plakat Subtle Layers | Abstrakt,Denne plakaten trekker umiddelbart betrakteren med sine jordfarger og subtile kontraster. De harmoniske rutene i brune nyanser fremkaller en følelse av ro og stabilitet. Med sitt minimalistiske design gir denne plakaten en sofistikert enkelhet til stuen.,https://gallerix-home.no/plakat/10682-subtle-layers,https://img.gallerix.com/product/google/10682.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,10682,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Abstrakt,NO
7374,"Plakat Blossom Meadow | Natur, Sommer","Skap en følelse av vår og fornyelse med denne fortryllende plakaten. En blomstrende frukthage er badet i mykt sollys, og fremkaller en atmosfære av rolig og naturlig skjønnhet. Perfekt for å forvandle hjemmet ditt til en harmonisk og fredelig oase.",https://gallerix-home.no/plakat/7374-blossom-meadow,https://img.gallerix.com/product/google/7374.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,7374,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Grønn/Gul,"Natur,Sommer",NO
7772,"Plakat Lisbon Journey | Fotokunst, Byer og arkitektur","Denne plakaten fanger en autentisk scene fra Lisboas historiske gater, der en klassisk trikk ruller ned en bratt, brosteinsbelagt gate. Omgitt av sjarmerende gamle bygninger med balkonger og trange smug, formidler trikken en følelse av tidløshet og romantikk. De myke, varme tonene forsterker den nostalgiske atmosfæren og fremhever Lisboas unike karakter. Denne plakaten er perfekt for å legge til et snev av europeisk urban sjarm og historie til hjemmet ditt.",https://gallerix-home.no/plakat/7772-lisbon-journey,https://img.gallerix.com/product/google/7772.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,7772,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Gul,"Fotokunst,Byer og arkitektur",NO
7515,Plakat Kenilworth Road Vintage Sketch 01 EN | Stadionskisser,"Kenilworth Road, som ligger i Luton, England, er det historiske hjemmet til Luton Town Football Club. Stadionet ble åpnet i 1905 og har en kapasitet på rundt 12.000. Kenilworth Road er kjent for sin unike og tradisjonelle design, og tilbyr en intim og nostalgisk atmosfære for fans. Stadionets tette sitteplasser og nærhet til banen skaper en engasjerende kampdagsopplevelse. Til tross for sin alder, har Kenilworth Road sett forskjellige oppgraderinger for å opprettholde sin sjarm og funksjonalitet. Det er fortsatt et elsket sted for Luton Town-supportere og et symbol på klubbens rike arv og fellesskapsånd.",https://gallerix-home.no/plakat/7515-kenilworth-road-vintage-sketch-01-en,https://img.gallerix.com/product/google/7515.jpg,249.00 NOK,,in stock,new,Gallerix,7515,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
7211,Plakat Palette Of Thoughts | Akvarell,Plakat med et akvarellmaleri av en ung kvinne i stripete klær og en avslappet positur. Bildet uttrykker en følelse av omtenksomhet og ro.,https://gallerix-home.no/plakat/7211-palette-of-thoughts,https://img.gallerix.com/product/google/7211.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,7211,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,Akvarell,NO
3778,Plakat African Lion | Dyr,Plakat i portrettformat fra kategorien Dyr med vakkert nærbilde av en afrikansk hannløve. Denne plakaten er fin å kombinere med andre plakater fra kategorien Dyr.,https://gallerix-home.no/plakat/3778-african-lion,https://img.gallerix.com/product/google/3778.jpg,149.00 NOK,111.75 NOK,in stock,new,Gallerix,3778,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Dyr,NO
5857,"Plakat Baby Turtle On Beach | Barneplakater, Dyr",Plakat fra kategorien dyr med et fotografi av en liten skilpadde på en vakker lys sandstrand.,https://gallerix-home.no/plakat/5857-baby-turtle-on-beach,https://img.gallerix.com/product/google/5857.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5857,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Beige,"Barneplakater,Dyr",NO
4747,Plakat The Kiss By Edvard Munch | Kjente kunstnere,"Plakat med maleriet ""Kysset"" av den verdenskjente norske kunstneren Edvard Munch fra 1895. Motivet forestiller en naken mann og kvinne som kysser hverandre. Edvard Munchs verk er kjent for å være inspirert av eksistensielle temaer som melankoli, angst og sjalusi, men han har også malt motiver fra den norske naturen og fra steder han har bodd.",https://gallerix-home.no/plakat/4747-the-kiss-by-edvard-munch,https://img.gallerix.com/product/google/4747.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4747,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
5999,Plakat Zeilende Vissersschepen Op De Schelde By Carel Nicolaas Storm | Kjente kunstnere,"Plakat fra kategorien historisk kunst med maleriet ""Zeilende Vissersschepen Op De Schelde"" av den nederlandske kunstneren Carel Nicolaas Storm.",https://gallerix-home.no/plakat/5999-zeilende-vissersschepen-op-de-schelde-by-carel-nicolaas-storm,https://img.gallerix.com/product/google/5999.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5999,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige,Kjente kunstnere,NO
5841,"Plakat Vintage Drinks Drawing | Vintage, Kjøkkenet, Line art",Vintage stilplakat med en illustrasjon av folk som skåler drinker mot en sandfarget bakgrunn.,https://gallerix-home.no/plakat/5841-vintage-drinks-drawing,https://img.gallerix.com/product/google/5841.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5841,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat,Gul,"Vintage,Kjøkkenet,Line art",NO
4978,Plakat Plein-air Sketch Of A River By Jules Coignet | Kjente kunstnere,"Plakat med maleriet ""Plein-air Sketch Of A River"" av den franske kunstneren Jules Coignet (1798-1860).",https://gallerix-home.no/plakat/4978-plein-air-sketch-of-a-river-by-jules-coignet,https://img.gallerix.com/product/google/4978.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4978,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Beige/Grønn/Blå,Kjente kunstnere,NO
7714,Plakat Turf Moor Vintage Sketch 02 EN | Stadionskisser,"Turf Moor, som ligger i Burnley, England, er det historiske hjemmet til Burnley Football Club. Åpnet i 1883, er det en av de eldste fotballstadionene som fortsatt er i bruk i Storbritannia, med en sittekapasitet på rundt 22 000. Turf Moor er kjent for sin tradisjonelle sjarm og lidenskapelige fanbase, og tilbyr en unik kampdagsopplevelse. Stadionet kombinerer historisk betydning med moderne fasiliteter, noe som sikrer komfort for alle besøkende. I løpet av årene har Turf Moor vært vitne til en rekke minneverdige kamper og begivenheter, og har befestet sin plass i fotballhistorien. Det er fortsatt et sentralt knutepunkt for Burnley FC-supportere og et symbol på klubbens rike arv.",https://gallerix-home.no/plakat/7714-turf-moor-vintage-sketch-02-en,https://img.gallerix.com/product/google/7714.jpg,249.00 NOK,,in stock,new,Gallerix,7714,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,Stadionskisser,NO
6162,"Plakat Pathway Through The Winter Pines | Julekunst, Vinter, Festlige høytider","Følg stien inn i vinterskogens magi med denne plakaten som fanger en stille og frostig skoglund. De høye trærne, dekket av myk snø, er innrammet av et subtilt lys som bryter gjennom tåken, og skaper en beroligende og drømmeaktig atmosfære. Perfekt for å forvandle hjemmet ditt til et sted fylt med naturens harmoni og vinterens stillhet.",https://gallerix-home.no/plakat/6162-pathway-through-the-winter-pines,https://img.gallerix.com/product/google/6162.jpg,149.00 NOK,104.30 NOK,in stock,new,Gallerix,6162,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Hvit/Beige/Grønn,"Julekunst,Vinter,Festlige høytider",NO
5727,Plakat Mount Fuji From Lake Yamanaka By Hiroaki Takahashi | Japandi,"Plakat fra kategorien Japandi med et maleri ""Mount Fuji From Lake Yamanaka"" av den japanske kunstneren Hiroaki Takahashi.",https://gallerix-home.no/plakat/5727-mount-fuji-from-lake-yamanaka-by-hiroaki-takahashi,https://img.gallerix.com/product/google/5727.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,5727,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,Japandi,NO
4732,Plakat The Librarian By Giuseppe Arcimboldo | Kjente kunstnere,"Plakat med maleriet Bibliotekaren av den italienske kunstneren Giuseppe Arcimboldo fra rundt 1562. Maleriet er trolig et portrett av Wolfgang Lazius (1514–1565), en lærd i tjeneste for den hellige romerske keiser Ferdinand I. Lazius var offisiell historiker av imperiet og inkludert det keiserlige biblioteket og kunstsamlingen. Siden 1562 var Giuseppe Arcimboldo hoffportrettist i Praha og portretterte Ferdinand I og flere fremtredende personer ved hoffet hans i løpet av 1560-årene.",https://gallerix-home.no/plakat/4732-the-librarian-by-giuseppe-arcimboldo,https://img.gallerix.com/product/google/4732.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,4732,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Blå,Kjente kunstnere,NO
2790,"Plakat Surfer No2 | Fotokunst, Sommer, Sport og Trening",Fotokunstplakat av en surfer som bærer et surfebrett over hodet og ser ned på havet.,https://gallerix-home.no/plakat/2790-surfer-no2,https://img.gallerix.com/product/google/2790.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,2790,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,,"Fotokunst,Sommer,Sport og Trening",NO
9925,Plakat Serene Polka Dreams | Akvarell,"Fordyp hjemmet ditt i ro med denne fascinerende plakaten. En kvinne i ro omgitt av myke, harmoniske farger som formidler ro og refleksjon. De dristige, stilige formene mot den myke bakgrunnen skaper en visuelt fengende kontrast.",https://gallerix-home.no/plakat/9925-serene-polka-dreams,https://img.gallerix.com/product/google/9925.jpg,149.00 NOK,119.20 NOK,in stock,new,Gallerix,9925,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",Plakat special,Gul,Akvarell,NO
